customer_id,company_name,industry,region,plan_type,signup_date,mrr_usd,seats,tenure_months,is_churned,churn_date,nps_score,acquisition_channel,support_tickets_ytd,last_login_days_ago,email_hashed,phone_hashed
CUST0194,ByteForge 14,Finance,Europe,Enterprise,2023-02-01,6160,404,17,False,,-63,Partner,23,65,a929d6bc9c7064db6411e2d69f093ac84d230a88294cc5f3d848369709da8250,1a262c5eca67c53dea3d83f7ecde599ff8fde894185d9d874399d599de87fbf4
CUST0195,ByteForge 3,Logistics,Asia Pacific,Growth,2022-05-06,342,8,26,False,,30,Partner,32,50,6ca13ef9feb7c0ed14627dd8955517e59101627e888a6e98923963a9897ae9d1,5e20cc35a7a3bdd5ed316a559a20ab5b9b5c45d584591a3b3e4824829c70d547
CUST0196,Apex Systems 36,Media,Europe,Growth,2022-05-08,542,8,26,False,,87,Referral,21,150,4b55425b220f52f60b90073a090ad99b7827eb1955dcacb19cdd6bdc45da3948,b9519a0a98a3dc43baccf96a692dfe4af77cae8a63224b62377c51c0cbae22f8
CUST0197,NexGen AI 37,Media,Middle East,Free,2023-06-25,0,1,12,True,2023-10-03,21,Referral,7,,2df9c6cfa87ba2e54db9cc1afe89510503da6e79cfcb04bc397932f6bc965f84,887d6179170289313049b24e5a0f6651cf8118b1f704c6da92bffa0fb799ea2a
CUST0198,QuantumEdge 24,Logistics,Europe,Growth,2023-10-02,505,8,9,False,,99,Partner,10,175,730124e7d5e197da49b28b7132af181e2373c988644a88bec270edab767c6827,4ae9ed11bf98670ce95f6f9b3c5473d60b4a15cc3914ccfc53705bfcfec3b549
CUST0199,QuantumEdge 97,Logistics,Latin America,Free,2023-01-06,0,1,18,False,,-33,Referral,39,15,a99415be7bed3fe0a7370e1a41487225f5ff48c16173d7f34489850dbef32639,00452a4d5de00cf21534440bf704081912b1a1ae8a05b8abe172105b1771ec46
CUST0200,ByteForge 78,Healthcare,Europe,Enterprise,2023-12-28,7475,402,6,False,,5,Partner,3,152,f0460e19f1f8477600436466b0cc48ec63bae2436c73c9eed603cf955b5855bb,414c77e98e39213a26e65100a4535c564260678c1bd65af710dd357924f9bccf
CUST0201,NovaTech 75,Education,Europe,Enterprise,2022-07-13,2109,447,23,False,,62,Referral,25,37,c069ecad408f30df08bb8835aa1103cb7eb3a48bb56ca959f15b1aa23154d6d0,0be4869dfbb19c5a11556db8c13d6a8fdfd679634482ee763996e367a763060a
CUST0202,GridLogic 35,Media,Latin America,Free,2022-06-21,0,1,24,True,2023-05-24,-28,Referral,38,,3e019644647aca8a7c1c984147c19a6f2cb6b6703882d955220f0890eb73ed9d,ced98eb118e919b0fb5dab6d6ac52d7e57ec849120c34aebca3737a06933a883
CUST0203,NexGen AI 71,Retail,Middle East,Enterprise,2023-02-13,6407,52,16,False,,-52,Social Media,23,79,7930ad8640dfab240c03a80c8bba245759992c80dc7828fa30770efed51f3812,e3326c4a3ddbcff02e64fd3520806ad672a41302b414f46814887b21f2938528
CUST0204,NexGen AI 73,Manufacturing,Europe,Free,2023-04-02,0,1,15,True,2023-11-24,-35,Referral,19,,02444cfdec793b14013cb1c49db79396e174a6d5a8cc9f4ede9a7a0f532932ec,4e343351d9e0683f8f563e478e621857ae98de81f5140436addbffe84895c93d
CUST0205,DataSphere 84,Media,Asia Pacific,Growth,2023-12-23,596,23,6,False,,-43,Referral,5,66,e5dfe16e65e02afd1ba7a002972f5326d5c705aa11a0f02c81f15d1001b1dc9f,8be898ae6de5bbf31fd2d746a3095c7fb35dffef7a8aabaf659c29ff4eabd538
CUST0206,CloudPeak 62,Finance,Middle East,Enterprise,2022-08-15,4418,177,22,False,,-45,Paid Search,12,120,88ad83769f760333a8316c165e9ab3a1452d83a1223283d3b99708403efb1e50,30311c66b748b64d24ecc923c442df55a1ad2f43554796c6d9a64a1df4c9631b
CUST0207,DataSphere 50,Healthcare,Europe,Enterprise,2023-06-11,5777,60,12,False,,58,Social Media,30,42,e1e01fd11b891edd543adf658c3b15a344b483f02431224df9840fc6e359e10b,1b36c8b5c53c6ea64d33e2b481e9af067f46c8b4f9f2c516348011962ac064b8
CUST0208,CipherStack 53,Retail,Latin America,Free,2023-06-21,0,1,12,True,2024-08-11,15,Social Media,13,,d54f1681ba1b50d29169bda9a7bb1ef6790ded71d0e2f4cd33189f2d4da58127,8076e30bbd497b9d2676045c5a60dba6765399a4cd773b5b9384358afecb6945
CUST0209,CipherStack 80,Manufacturing,Europe,Enterprise,2023-09-17,7237,327,9,True,2024-03-10,-2,Partner,0,,9a5acc33f664ca559b22d303b14ad6f3951721a0ee6cb63b85c87e6df5282fa2,31b05e38690b16bde51e7cfdb93e4b1837d66696b4e6d0afbf2ccdea7eaff861
CUST0210,GridLogic 73,Education,North America,Free,2022-09-26,0,1,21,False,,-55,Partner,19,165,9ee7f571cdf608aa609632e677b1a576b7c50290335454cf6a0e8b3ff54dfd45,0dd2aa01d3498c667eed68fc75bba6bcf647f803afe126c575a85b19f8aa1b9a
CUST0211,DataSphere 23,Retail,Europe,Starter,2023-06-25,63,3,12,False,,68,Social Media,0,43,1f123fa395495cd80deceaa0ae419b6596072f80017a99a2376acc50c4969d84,05b704f16290b75763a2a09ae82ec06bb5b5785f9677e1fd90920fd3b559722e
CUST0212,GridLogic 96,Finance,North America,Growth,2023-07-13,454,17,11,True,2023-11-27,49,Paid Search,39,,4d79c318c0a3d9cd84cdf8f7c846127c977ce37ee0ed25ee366287dbf65fc0eb,ade2acb8a45f5b1422fe3fab51a136e3e1743ef6a971882b4f80fb4e5e14c1be
CUST0213,NexGen AI 33,Healthcare,Latin America,Starter,2023-07-04,63,5,12,False,,-100,Social Media,24,58,0c0d1e96c205a0c1f74b2a5ed211e37d15aba6bcfb52efdfc6b5e65fa68d71ae,c3e3a6cea272e8064d4f79ad5eb753b02fa6ce1405fc6e7d7c76f8c0c49b1d98
CUST0214,GridLogic 90,Healthcare,Latin America,Starter,2022-09-07,52,5,22,False,,-85,Social Media,29,92,c22e69476ce9869b545a80f61337dcc6a9c1ed990eb40b3ad807f769d6e13f31,c023eda99e73a0398e2644d363dd9788042681dcfccf0e36b0e9538d28ce4ca0
CUST0215,CipherStack 58,Manufacturing,Latin America,Starter,2022-10-19,87,5,20,False,,63,Paid Search,28,169,b07e7aa7a02f2295245c56e75fb75db553d84fb2d5a0cfb10a9bfc40093539eb,0826a54b37775e20f6de6f7ae7079e159ddfa3a2958d4179e1d9783e3bd86aa5
CUST0216,PulseWare 34,Retail,Europe,Growth,2022-05-31,513,24,25,True,2022-08-22,-44,Direct Sales,4,,187b08ab9e2b3513281d2d6f569dda1259bfd850faba5e1159b522d7729372bb,3f70094e0c72493f86f3c70d87a10389059dcdef2e76cc52b0f39431f7dda488
CUST0217,GridLogic 52,Manufacturing,Europe,Enterprise,2023-08-16,6955,102,10,False,,-56,Paid Search,37,43,5f0d0b268a3ac4cd2beae6978bd6fbc399d25e3d40b6576cc506ef92743f7303,ed00c9b5219f7cee106ac63fa86e50e5c747e5d05ba851d90ce32865617e3ad7
CUST0218,GridLogic 45,Media,Asia Pacific,Growth,2022-10-09,411,20,21,False,,-62,Direct Sales,8,141,a6836a2e08829f9b355d6ceedaa07d91491a59d0fdc949845d89502e4e0ef182,5fd973b1874eef0613283042e141b90f904faf56d90c13a680cbb4db41c131ef
CUST0219,ByteForge 93,Retail,Europe,Free,2022-01-14,0,1,29,False,,-94,Paid Search,37,178,1c988183701274ced81f283bb8c51fe43eb9592230d6e695515237c509d51511,08791841137bb1746bb9b3e7b94e06424d49bf2abf59550230d631b9623444eb
CUST0220,NovaTech 25,Finance,Asia Pacific,Enterprise,2022-06-23,4834,396,24,False,,-9,Partner,34,1,3db3bfa485bf1bb734c8a49f80211b36e7b0411534d8642fc258e0d509b96b85,07b7bec5e10b93db50f27624f12a3087902103bbba47542bc31a4d6dd48af431
CUST0221,NovaTech 10,Finance,Middle East,Free,2023-09-18,0,1,9,True,2024-05-28,-87,Social Media,4,,a254652ab75acb7887e6ec7e62a1d561c6b106e6c3e82304d5e06530630b45f8,131f926285e339dc22dee8fe63c14e752bf12548a7ca3e4ad9234d8883a0f4f7
CUST0222,QuantumEdge 32,Retail,Latin America,Growth,2023-03-08,478,22,16,False,,-25,Partner,2,3,db1b891cc9cae4d0f7eafe84668f2c59b56beef45087f75fe63ac5a9dc4a22e8,1b879e3b7d7bef7f4a9df41528802c688651e1f7337a33230cc233615c8ac701
CUST0223,ByteForge 90,Manufacturing,Asia Pacific,Starter,2023-10-10,57,5,8,False,,34,Paid Search,30,11,bdda9e950497c52146eea3293b4f7db660267ae17ab43c1e236aab5784460fd7,3ee04c82687a8b972ddb435fb875418f269139b4faf8fdaeeb35f17bda3fa840
CUST0224,CloudPeak 40,Retail,Latin America,Growth,2023-11-26,319,25,7,False,,65,Social Media,36,27,9876528975ebbfaa1876d221ec7f0b7066cb49bad7bfbd620f67b6fa630c938b,f77958fd4b27e6810eb40fb6e45f6c59b25c47fde0cbd4597a37f1fe95e98aa4
CUST0225,CipherStack 28,Manufacturing,North America,Growth,2022-01-09,549,19,30,True,2023-11-04,78,Paid Search,28,,3ed528bb7b30706883f1aca2c71117f53b5cea3409d504ddef0498dd2438dc59,6d5fdf509c1df0199c7a4637ec43ca0c643c50a7140abd26fdb130948eb7ab27
CUST0226,PulseWare 96,Education,Latin America,Growth,2023-11-19,361,9,7,False,,94,Paid Search,4,1,7fef256f5ce4747b438c605778d7805cd6b6435ff7c2ac1564cfb376ce276993,f204f2603bac7f1fe31a3ed2dc1eff1c1e9f035080225d7b00fc3baccab9e257
CUST0227,QuantumEdge 37,Manufacturing,Europe,Free,2022-09-28,0,1,21,False,,-26,Direct Sales,31,25,b50fb75887cc81943bc6750f861a24408692a69fd7c9b7c0d9b77de6f8607c3e,d1dc6459f52b7d48fdc4456f0ffe457ead58b4cef4b33ef4988fce88a26adf38
CUST0228,NexGen AI 32,Manufacturing,Europe,Starter,2022-10-05,58,1,21,False,,-17,Referral,28,34,68f28e203550dad60889aed3ae67ecc14649945f28ebf76b2bafa6861f9a4571,57e8f2d02ee188dedeae5a5d93e5a057388f7bc9b88cfed84e5ba4f9974a4c99
CUST0229,CloudPeak 28,Logistics,North America,Free,2022-01-16,0,1,29,False,,53,Paid Search,8,174,aff6da1a782ad543dce0d266d40979c1ed85ff603642f789aabb251a40b14e0e,1983f841ba199e2b9c86b3d1a628b328c91f21fad269b9192a6f5f0b46648681
CUST0230,NovaTech 76,Education,Middle East,Starter,2022-06-03,81,2,25,False,,35,Referral,23,139,fa44c5e5e0262993e373c2af0f286e99a8a9c9eaa04d0db110463ed6b873ae70,e24e33e83d9e092408d285d780ce70226fc372dc2136624ca65c45fcdb9f50db
CUST0231,DataSphere 50,Manufacturing,Europe,Growth,2022-09-02,389,13,22,True,2023-07-13,41,Partner,21,,1711f68c3cae895bb5a2fa52aa00015f1ea31e72b0802644bb29dd505887462a,937087516a965e8209fb8e6f7db2c2d26f5130712842835f2d8c60a51c36d90b
CUST0232,CloudPeak 27,Retail,Europe,Enterprise,2023-10-21,7325,489,8,False,,79,Partner,2,166,60b57ed137eba4df3af85fdc09287ed7449fa3c3da8b94ce0f4d6c39a8c6f6a0,fc44981fbd6c4590777eb2d1923b481150e8657740025bda6a720beb7e8da378
CUST0233,CipherStack 57,Healthcare,North America,Growth,2022-04-23,357,9,26,False,,64,Direct Sales,13,75,8b73cf5e4fe235d12d74f088dc24ddadd7c07863bf2fb857859977762a6171e2,22cb9f31dccd3171e53a517c9f7129ea300094721a8db87508f0813587eccd67
CUST0234,DataSphere 81,Logistics,Asia Pacific,Enterprise,2023-05-31,6049,359,13,False,,63,Referral,16,105,b624a54a49e2242554ce7442bafbf9fe3a58f7e4e8ff3c9a7becf0c67c8c17b5,09dd1922171d40f0e4ce11513f1794b44be8b29802eacfce382542aeb84c088a
CUST0235,CipherStack 60,Finance,Latin America,Enterprise,2022-09-19,3940,237,21,False,,-69,Paid Search,2,47,51259533b7799ea85faeb53fe17cc7d52f05b868b943314c76697194396daac3,fac21de5366293b7d7583000756e3e557cd67e57364c5d8f24f09ad671c157a0
CUST0236,NexGen AI 3,Healthcare,Latin America,Enterprise,2022-01-10,4944,371,30,False,,91,Referral,4,89,d69fc6effbb8f33b4eaac6451ebc923a9f738b59b275b1f300914ea90110e8ed,3d3f718df89983aca0f3c2b38a26a1a05e4f396478cc3fa81343a1a1d151b749
CUST0237,PulseWare 13,Logistics,Middle East,Starter,2023-10-10,68,5,8,False,,-6,Social Media,20,176,9346e861ceaddbf7acd9e4092a5a355f6ababeb6829be231c31e73ab41cfcaf9,387c061ff3b6dc3811d48fe20ac7f5d276492d0d3a5a17a0e2af175a757562de
CUST0238,DataSphere 70,Manufacturing,Asia Pacific,Enterprise,2023-01-21,3072,162,17,False,,14,Partner,21,123,7611991adb2b6a47cdaba584269fdf4aeaacd705da474143ffe0e14f0d89dacd,205fd32adc551e404d0472784c4e9214945c849790499e2704803e2650f8cc6b
CUST0239,CipherStack 50,Retail,Europe,Growth,2023-11-06,423,11,7,False,,-3,Paid Search,39,148,790bc5b1f4147168403d692a509522d5e1aba2085ce0b24c28cf0f4f100cb14a,715b07f8caf25d6bd3a1a51e76fb0a99dd082972e75b24c04dcefdf3b6f3d3ad
CUST0240,QuantumEdge 58,Media,North America,Growth,2023-02-19,301,7,16,False,,-75,Direct Sales,8,58,4e5fb505f42e3c2c5de72cbde58feb0c614a4920c7260849a7b067e85adec81e,3e7298e71c8e14d1de5c4384def4325c55968339128ecf4953fa0123ed43b21e
CUST0241,NexGen AI 97,Finance,Europe,Starter,2022-02-25,63,5,28,True,2022-07-01,-9,Paid Search,24,,e013a774f8d23dc7290341f22b6f08a009a0a2fef988b1f8b2ec2344ea2aea70,635628787f62bfca32d525e527f5954b564adb34e220987315284ad795075848
CUST0242,NovaTech 64,Logistics,Latin America,Starter,2022-01-28,51,4,29,False,,11,Direct Sales,10,126,f064e0a86fcb2f38c3ee3dc580e1880ae86a547487a9238a3a79c384c95567d8,02c4de19f44d0c82d58c11bfbce29997b10994873deb8810451546099ed1d1a3
CUST0243,QuantumEdge 49,Media,Latin America,Growth,2022-08-12,438,12,22,False,,-36,Social Media,10,22,23cd08a09f4ca33d280436c5ddac68a8106b1e7f636d94087bf6bf0719463533,5c90978b51795150398cddda4c9f45f717df42a907077ae63af4a469f6763211
CUST0244,ByteForge 26,Retail,Europe,Free,2023-08-28,0,1,10,True,2024-07-08,59,Social Media,4,,f23be270e4dc4866b6a24f457352f3de2d2df50ed43d7b58baab6c095e42f019,b107c9c62930c04724380d0e2df9d486a5621d9f6249f21214d03853a03191c8
CUST0245,QuantumEdge 43,Healthcare,Europe,Starter,2022-12-28,67,2,18,False,,5,Referral,8,71,8b8f385ae820fd3e197a60a25684a2980d1b45afc3b7e83b52cc1295a3c42bb5,02089519b908a9a130c0af8fb4b79d500a459ff9e8d2f84ae76cd1ebc7c94051
CUST0246,CipherStack 53,Education,Latin America,Starter,2023-11-07,72,2,7,False,,45,Organic,17,18,e1f171b13ad8c7235ebf96af7c4fe2e08e0e58745dd936be09bd1a28b41b88b5,0532839d1c2b342ce7f36a3aa2b4a960ea91033e6624f198b5b511c0c71d4df6
CUST0247,NovaTech 44,Healthcare,North America,Starter,2023-01-24,90,4,17,False,,-73,Social Media,23,66,41aa8d63a6990954b6423b1580700049d98083ed9e71cb4dae92a3f3fe09ba3f,419b2545f6837445c1f7afab4ddbfde49b742457cb06e3df4fcd34a8ed510f25
CUST0248,Apex Systems 36,Healthcare,Middle East,Enterprise,2022-08-05,4938,98,23,False,,44,Social Media,18,147,d7ecc47c881b73a749f18a1cb9a7cd807ac7052929ba17a7af325f38a794937a,db66c37848e4a3214dee1224504c9d8b30ef6e5f4f66c7562c4c2125210b1558
CUST0249,DataSphere 92,Manufacturing,North America,Free,2022-07-26,0,1,23,True,2022-12-05,64,Partner,29,,64aca21e5d729fdb923542436190ca3c3345ade02915b7649e3db7d1aafdb642,17ba799dbdb2af7cb02495e879e77ef8a8fd2a808cdd6dddf2901a15e2c06319
CUST0250,QuantumEdge 64,Finance,Asia Pacific,Growth,2022-01-14,348,8,29,False,,-67,Paid Search,8,134,9e3b8e2ee5f394d63bea986dfd3f5873b6eb98450cd163a079074fbdc4302969,6d17b9f9a8f92231aebf53dac25e59c4f9496b2f4d8061458e2f8b8188e7b5f9
CUST0251,CloudPeak 69,Retail,Asia Pacific,Starter,2022-06-11,60,1,25,False,,77,Paid Search,7,79,3f53877bd1bd07f83faa897681389a54d7bdda78dba681ace3f8fa583d7fdeb2,470c2a484b2fda06e3ae708998f7f5728d027511720d35829ef8e265f48666c9
CUST0252,NexGen AI 45,Retail,North America,Free,2022-07-01,0,1,24,False,,8,Referral,20,92,032a806135cde05795858f5749baf90220d43161e84ca140a4731d6b91d9b001,3b2036b554a72b3d320b6e925d5acfdf2688bc6d7aa71c20604613a9600960c0
CUST0253,Apex Systems 31,Healthcare,Middle East,Starter,2022-07-13,95,2,23,True,2023-04-14,-50,Referral,14,,355f41d4b321f8fa17fff165148406cac408c4dbc409fbe1add6f1c91383a62a,d6028489a20746a4d0d446ab20be93c0e4c67e8904c1b28e17f615c877d42f71
CUST0254,DataSphere 72,Education,Europe,Growth,2022-07-18,383,23,23,False,,60,Partner,10,93,5b4a3eed1f3c726b174df2836c1ffc078c0ad5d97f69c7e07bde68f4df89b52a,553a5735a4b9d8733a7ed60366e3f8a466c0cbfb6da81f9fd0d2e7366b8ecd6a
CUST0255,PulseWare 97,Manufacturing,Middle East,Growth,2023-06-26,466,22,12,False,,-100,Social Media,3,178,94a5218af44f7bcdf69405a90e72d1b971126c91f43160c4b6cca2e333b24571,005b6b407199ee4ba8f6f95f4247729a6f3a8a0b941f4edb50d70beb5719f273
CUST0256,ByteForge 48,Retail,Latin America,Starter,2022-10-19,95,2,20,False,,-71,Social Media,14,134,703907ad56d5ee7afb118416c96d55277f6e92f56ed38f8c53c52dca64a3eb7c,ad0c56381d1ec3b24aa548e947cc952c6115d68c3f4015d947886aeb2b04dd8f
CUST0257,GridLogic 87,Logistics,Latin America,Starter,2023-12-31,64,2,6,False,,-94,Partner,39,117,9e0572819f0e89de598227bc87a56663d006be05050b5abb86efb7c7aab08b5e,05e606242fc111378270ce6329bf48ec83fd04290a3f404bfbfd5190c67b3328
CUST0258,GridLogic 68,Manufacturing,Middle East,Starter,2023-08-28,57,1,10,False,,-52,Referral,19,28,357d8a78ea39f240f9a412c107bbf95b1f0428f5c6fa3fed0f4a1ad1304c8fd3,620d1584fd053e26673e7c3eab2a26eb50a9da55231b2f7de83d83a8030fdd72
CUST0259,ByteForge 96,Finance,Latin America,Enterprise,2023-12-09,6284,387,6,False,,100,Partner,35,53,ff680b8656a34737910ad125ea5073c2ca3cd265a0946c96af8648e2a3b03f06,d7805eccba7ffc90a8592a679eb43d5f78f3a0da3e8701c7fb1b69050d5cd051
CUST0260,NovaTech 23,Media,Asia Pacific,Free,2023-03-07,0,1,16,False,,71,Referral,6,70,891b23af222de299d974068883cb6e49f9d6548e9adb01ac86cbbf71a4ef699e,4719982bc32a3e1a0ba87fc8d2d7f06e6b973536013f15dd1514b6ac8d4d7b5e
CUST0261,CipherStack 97,Healthcare,Asia Pacific,Starter,2023-12-23,54,1,6,True,2025-07-27,-58,Social Media,23,,2644dfbdcd13fb0211b45d5fde8cb31ee5541b8dc439964a6a3944a0a5b5eb66,78cf55979170b7c8d160693aaeeed6a1cb6e81fc053c34ecede4e78119b296e0
CUST0262,DataSphere 9,Media,Asia Pacific,Enterprise,2022-06-04,6130,452,25,False,,-33,Organic,22,148,782d83a1cdaa9cb450a184ca4d8f4bde6886748272837b9417d1aa52b726c2dd,bb91d83a90ae18e692eb21fa6d78271541e0f10bd5ec66dd75609b14a4e330d5
CUST0263,NovaTech 53,Logistics,Asia Pacific,Growth,2023-12-16,403,16,6,False,,-51,Organic,20,94,a5ee53025c01b328e9f69d1bd4338977f36ca51e5899fa7e6aada602cfd29b09,b4d11e7650c301e82482fa8afd9c43e4266b7b344358cdf15034dca5327d2164
CUST0264,DataSphere 58,Media,Asia Pacific,Starter,2022-04-18,50,2,26,False,,-11,Partner,33,103,43761eafeffb790e96a02f066c4f0a219309e7ca27b6a4d481462fa0d383accd,9a37ea4f5bb4a65ea10f4665745d28d24a193d8142f501f8609d52c4a66391c1
CUST0265,DataSphere 18,Media,Europe,Free,2023-09-03,0,1,10,False,,-68,Paid Search,18,97,4722405e0ca44ca6043b8bfd06cf595cc385e013c6ca5170108e6066a143fe65,72ff632ff90c15603605ac7c425ff515d226938e99810609e5d85d4903ec0517
CUST0266,DataSphere 28,Retail,Asia Pacific,Enterprise,2022-07-30,4323,89,23,False,,87,Direct Sales,35,118,2622efae01ef87276a3d091791cfcfb14c6350a98374fa3b26d3449e7c6077b4,6c4fb222a25c8b39daedcdab5966a006aa850457b48c247797cba6cbb495b5d5
CUST0267,Apex Systems 7,Media,North America,Free,2022-08-17,0,1,22,True,2024-06-23,-44,Referral,36,,856c836e300bcf9cf0b4717b14b6123586e39297aa15e0f601b558debdfc9694,82b41de8f319695c22f9487c93d97044519b40b93dc007f3077826931b1375d6
CUST0268,CloudPeak 11,Finance,Asia Pacific,Growth,2023-01-18,549,15,17,False,,-89,Referral,25,89,07cf326ce10edaf24403e171bc491a5e4a7ce6e6f26daa578d53f9320a142db7,6ff708be37a8408d9e6f571bf4d50b6d56f08522cd0c5e8a2a81bbad6e97731e
CUST0269,CloudPeak 57,Finance,Middle East,Free,2022-06-16,0,1,24,True,2023-11-06,16,Direct Sales,13,,2081f545868edb869e874d4d76225bbac5aaf7984daebb037de2c7eb7d7154c1,e02fc18e5b57b2c66c9692087307537a5e4b57235834546a06689b6fb8084e9f
CUST0270,ByteForge 86,Manufacturing,Latin America,Growth,2023-04-07,326,21,15,False,,-48,Paid Search,0,26,bf22f9f298a42ffee17d74d4c08c02ebcb34b98f1d56ba02f5cd3c17ac3572a6,2619ef2ec3d6008dc544dee65d6b5ac9e7b85eafb06ac63b4a3edd88dbff70a9
CUST0271,PulseWare 78,Retail,North America,Starter,2022-09-03,96,3,22,False,,-44,Organic,37,124,a4e4ae365dee3431d43dae26431986554033889bf7f21effadec3568578a57ff,69989face8e86845409d0a36952b106a1485d5a2305da163a76ee2db4152e38c
CUST0272,NovaTech 44,Media,Latin America,Growth,2022-05-24,405,8,25,False,,82,Referral,6,22,7c4e7c0331dbdc3d95b84d661a153cbbef8e58acf324308d5d092e966b5eb494,6e9ce17a575a2103bfabc408655e4d593d1aa4216f28f7a0a729812e58576bfd
CUST0273,CloudPeak 19,Healthcare,Europe,Enterprise,2023-06-27,2871,192,12,False,,57,Referral,5,157,e25fb1b1afa5c19452b3748d3f8b8bec28cf18c440aa18eafb2209828f67ff71,4a1831bda3dfe8b23072d2a4a3e2194a34bfae252bad6c056c0bb3d46e02e20e
CUST0274,NovaTech 7,Healthcare,Latin America,Free,2023-07-05,0,1,12,True,2024-09-11,-41,Paid Search,31,,ec59f79dd383c53e343e0b9909da4404ec0b08ed524e1f4996f81bd03ebaff6e,fc9e83f88c3383a0ba09736325eb0c80bdf1954fd68434b6ff529628440c248f
CUST0275,ByteForge 51,Media,Europe,Free,2023-09-30,0,1,9,True,2024-09-16,5,Paid Search,1,,d7b88ab611971015e5d35cc76096b326db83956482b0f1e0c4ea35a03b0e264b,dcc8f21a5c1e54ef54bc013d419eb62d2ede77583dd1a80989479836600a55ff
CUST0276,GridLogic 40,Healthcare,Middle East,Free,2022-07-11,0,1,24,True,2024-05-30,-99,Direct Sales,6,,9032ae8a51fa8a0ec91b345a24eea1dc1e436c5517c30039a8ab8481c1c504aa,3087e43cfd2544d7231394db3b898e4a473df4426a579e80e3d17fe91bcfc7a4
CUST0277,Apex Systems 68,Logistics,Middle East,Free,2022-12-20,0,1,18,False,,48,Referral,39,123,0481e5cd0b2e4515f4d982f692850226b14fe54a646e6c54f394a4931e0c925a,77a516e17cb52322f3dc7a63731a29fc977c50d35ccf555aa475da9d263a058b
CUST0278,DataSphere 42,Healthcare,Middle East,Enterprise,2023-07-08,6671,277,11,False,,-1,Social Media,13,93,37cd0cc2180cf3561b3dde30a5b4655f0ce6f12f24733409c6972b74a24abf62,d150ec8630783659da66079bdfca0c4286fc94b2de4afd8a1c58abc66d70f129
CUST0279,CipherStack 69,Finance,Europe,Starter,2022-07-30,91,3,23,False,,-29,Direct Sales,12,140,db410bf28c502c6d89c869c874eda8292b8af7b257a9df0dd7b9a5924f32bbc0,2a04cf6198f9cc8d1487114771a40eb5148f140fc0eb58afa6a2a0b0040e35d7
CUST0280,GridLogic 37,Retail,Asia Pacific,Starter,2022-12-19,59,4,18,False,,13,Referral,11,46,8e86617df80a7c2070c4405dcf8869a01da3928706beafceb549432d1ede43e3,5415d5ef7037167ffdb1ec452dbe3ddcc4b03477b6e2c557c1032a60c92f45bd
CUST0281,ByteForge 44,Logistics,Latin America,Starter,2023-06-18,57,1,12,False,,-54,Referral,28,43,d1293907caccae09514fe8b8efa15f7e793286c156d7b9c0793c2415b779d566,01db8036d7b2271e53d996fe608a1657872fa16fa89f583a59e3ea5a6171a1fd
CUST0282,CloudPeak 37,Healthcare,Latin America,Free,2022-12-28,0,1,18,True,2024-05-07,-78,Paid Search,23,,4dddcc6062d3994e0f963f9a1d05e29775a25a41bc0dcb288191f06495212b3a,97b6aaa211df4b4bbbd9bce4e1e02eb9a0a1130f90125265b22bcc0c7be95a6a
CUST0283,NexGen AI 70,Education,Latin America,Free,2023-12-13,0,1,6,True,2025-07-30,-71,Paid Search,17,,cb238a24c46687a2d635a6448a4cc21cf4b332740ed976d1535b395b8e32c88f,d4d96faf0aadcf63295dc78c621ad72dc891dc78f2d9b0b7c6b1faa8bb19e322
CUST0284,NexGen AI 51,Manufacturing,Latin America,Growth,2022-08-19,350,23,22,False,,35,Referral,15,179,d021f44deb53dfe18cfdc9bdc3b1b3a7524622babb9be11e809ce2751c0e9f21,5a4bfb9d0dd05d396c8dea0910dee6266bac2ca79732cbd8c552b680890247a7
CUST0285,ByteForge 47,Manufacturing,North America,Starter,2022-01-02,78,2,30,False,,-17,Referral,34,84,e84f6b49e07f374bc35580a8aae75a1da599ac8f26e44573a4f3a2b63ef10472,3732dcaf1bbf5ad6c7fbd9e2367dd2c27b003ecc26edd8f3e1aba1563768acb8
CUST0286,NexGen AI 59,Retail,Asia Pacific,Free,2022-10-25,0,1,20,False,,-20,Paid Search,10,121,a21ad1b80afbe95f197c788693247ad5b4b8d91625255d388d5bb2d6f2a876d6,d8f690414b2310700f13169f925c9a628548e7a59167e4580e416124c8b30434
CUST0287,QuantumEdge 37,Education,Middle East,Enterprise,2023-11-04,1669,188,7,False,,95,Direct Sales,36,52,9517f00293a5bebcb366cd792ac7fa13a4a972e046b28e0c4795ae9cbbe823e2,0795a0aa0a853ff750e087c0d2125b1b911c15a1e6b4ed67f9a405c39c7331c4
CUST0288,NovaTech 38,Retail,Latin America,Free,2023-03-04,0,1,16,False,,56,Direct Sales,5,111,18b0917761b442dac9f02f9e055c1c3c8c27acb65a2384c613e3f31b2ef5d62e,e575ee999be53c8d7f4ca5d68f96f3bc4ea866816b1886bd2e9f9eb632535e44
CUST0289,Apex Systems 81,Education,North America,Growth,2022-04-21,391,12,26,False,,31,Social Media,11,70,c13ba4a89e4d75dadb98393f8cd8527b1582d002e09f05c6df63199f64955cab,6adbfe722da0031a4922bf87126b40c28463a8ddfbbdb49a44d3b0492570ba27
